filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
14,"(3.0, 0.5, 0.044)",19.82260432902438,16.646747654217812,24.306755545517877,3.913003564088695,1.4528453121402642,23.966012619768197,49152000.0,"(3.0, 0.5, 0.044)",0.006076672320588283,1.2,-0.4,20.68305847536608,200.0,18.008702428672475,0.00019371047862898336
15,"(3.0, 0.5, 0.065)",7.951646781485762,6.535055771457268,10.127135795041267,5.010531568033738,1.6474741268460649,41.0056696284236,49152000.0,"(3.0, 0.5, 0.065)",0.004088820737323695,0.7,-0.3,3.0333451815018733,50.0,7.624329544006402,0.00019371047862898336
16,"(3.0, 0.5, 0.096)",3.075412676529183,2.4849777393568764,4.707525770309941,9.434889675516498,2.084195533277921,117.95723768442592,49152000.0,"(3.0, 0.5, 0.096)",0.0037098627063499867,0.4,0.0,0.07358240734976437,0.0,3.075412676529183,0.00019371047862898336
17,"(3.0, 0.5, 0.141)",1.225489089803893,0.9524822988208028,2.5730767437740774,23.12923474194033,2.768521262943074,298.719399727026,49152000.0,"(3.0, 0.5, 0.141)",0.0027846101572504,0.3,0.3,0.0017753401775403056,0.0,1.225489089803893,0.00019371047862898336
18,"(3.0, 0.5, 0.208)",0.4789722900554672,0.365268934151941,0.8911569523735711,19.26424680880668,2.823928226392227,223.1777494246765,49152000.0,"(3.0, 0.5, 0.208)",0.0038299521544084003,0.2,1.7,2.3868633530938235e-07,50.0,0.44407115311639966,0.00019371047862898336
19,"(3.0, 0.5, 0.306)",0.1772315965335748,0.1393072637796061,0.473946873866983,42.96838411044199,2.018257766629768,401.2237770582991,49152000.0,"(3.0, 0.5, 0.306)",0.00338157858627941,0.1,9.3,4.863613879937372e-22,100.0,0.1574229387129078,0.00019371047862898336
20,"(3.0, 0.5, 0.45)",0.0857007416981033,0.0695941000405907,0.2620221639262115,56.07323083292229,0.6182616373101393,467.7086795747334,49152000.0,"(3.0, 0.5, 0.45)",0.002587965743487519,0.3,7.7,7.625518287734513e-07,100.0,0.07785279060585949,0.00019371047862898336
21,"(3.0, 1.0, 0.044)",23.2606085126456,19.31046713176099,28.48137688133796,3.344933887853384,1.3182521310446351,16.33085976322779,49152000.0,"(3.0, 1.0, 0.044)",0.0062338298932297365,1.1,-0.3,21.449507383963912,50.0,22.458346825546453,0.00019371047862898336
22,"(3.0, 1.0, 0.065)",9.245448100973675,7.516882117249893,11.758372292497308,4.863808602074945,1.5693592583671876,36.71476647506172,49152000.0,"(3.0, 1.0, 0.065)",0.005553190589305423,0.7,-0.2,3.102032508618254,100.0,8.653989932987384,0.00019371047862898336
23,"(3.0, 1.0, 0.096)",3.6389461351802415,3.0097929555462564,5.649832960605141,9.74592765171444,2.1184965479519864,121.94693138830606,49152000.0,"(3.0, 1.0, 0.096)",0.0043523232563497105,0.6,-0.3,0.834820469659744,100.0,3.3494677753085416,0.00019371047862898336
24,"(3.0, 1.0, 0.141)",1.4474482022464124,1.1315329684737303,2.77928040197044,17.98134412272255,2.70119281401115,241.5342042012152,49152000.0,"(3.0, 1.0, 0.141)",0.0032402363962419356,0.2,1.2,1.652142751807326e-06,0.0,1.4474482022464124,0.00019371047862898336
25,"(3.0, 1.0, 0.208)",0.5596448873863831,0.4205898391353869,1.4782214455749247,47.52820340365383,3.287515212007934,376.6189054812034,49152000.0,"(3.0, 1.0, 0.208)",0.0035670559144653016,0.1,4.5,4.140943295602396e-19,50.0,0.5109550315425831,0.00019371047862898336
26,"(3.0, 1.0, 0.306)",0.2104180800593706,0.1630237558673992,0.4476171588792393,28.992087486918575,2.5624616027954783,251.8470059080735,49152000.0,"(3.0, 1.0, 0.306)",0.0037117623548240664,0.1,7.5,3.304201331549344e-21,100.0,0.18680000177645983,0.00019371047862898336
27,"(3.0, 1.0, 0.45)",0.092465183919946,0.0744277925383749,0.2364187086162182,40.55534186337548,0.9829102508096218,368.3036358545776,49152000.0,"(3.0, 1.0, 0.45)",0.0020158686994140584,0.2,8.4,2.3209779820127053e-10,100.0,0.08392433565445144,0.00019371047862898336
28,"(4.0, 0.5, 0.044)",19.823137239047107,16.55061660301914,24.395940629750022,3.2676053546069017,1.1286744855511264,16.977370282128135,49152000.0,"(4.0, 0.5, 0.044)",0.001422193115071843,0.8,0.0,8.109640924255922,50.0,19.14914238930627,0.00019371047862898336
29,"(4.0, 0.5, 0.065)",7.719338667334118,6.328848878626226,10.396915610154544,5.806998120084877,1.4960092966572769,66.2946932910494,49152000.0,"(4.0, 0.5, 0.065)",0.0016082131455026905,0.6,0.0,1.3818421801788645,0.0,7.719338667334118,0.00019371047862898336
30,"(4.0, 0.5, 0.096)",3.034497584546477,2.4464443346696667,4.179849172235459,7.075443452371262,1.9924664747262009,75.43177921800813,49152000.0,"(4.0, 0.5, 0.096)",0.001522826613531092,0.5,-0.1,0.28519714140474406,0.0,3.0344975845464766,0.00019371047862898336
31,"(4.0, 0.5, 0.141)",1.1942922935584817,0.9136473812870652,2.175250750941825,16.467281022293093,2.44055527362804,197.7547320403676,49152000.0,"(4.0, 0.5, 0.141)",0.0017555782777589624,0.2,1.5,8.559026298292065e-07,0.0,1.1942922935584817,0.00019371047862898336
32,"(4.0, 0.5, 0.208)",0.457422590987017,0.3486664323473201,1.1482200133713607,54.7060282962112,2.559632117802744,399.2985629238632,49152000.0,"(4.0, 0.5, 0.208)",0.0028611683853733694,0.2,2.0,1.5007722007877158e-07,50.0,0.4175913421918171,0.00019371047862898336
33,"(4.0, 0.5, 0.306)",0.1728036624486485,0.1358879979767805,0.2797174596168458,13.388749381867983,1.927339487688732,146.96223372607338,49152000.0,"(4.0, 0.5, 0.306)",0.002332640089618015,0.1,9.5,4.040375584148928e-22,100.0,0.15599453342526926,0.00019371047862898336
34,"(4.0, 0.5, 0.45)",0.0772226402414516,0.0634268533345466,0.1797137794798383,33.435481468762,0.655041990635402,360.8588204236369,49152000.0,"(4.0, 0.5, 0.45)",0.0014244758688544135,0.3,6.4,1.1582830988344993e-06,50.0,0.0725743572062485,0.00019371047862898336
35,"(4.0, 1.0, 0.044)",21.5075341379824,17.913371780817773,28.961569979923336,5.096002220143676,1.159748374380252,61.99600842899224,49152000.0,"(4.0, 1.0, 0.044)",0.0012718638434559004,0.8,0.2,7.528859226442902,50.0,20.62862304365102,0.00019371047862898336
36,"(4.0, 1.0, 0.065)",8.74542738268768,7.256553088343801,11.373830343499176,4.010296558866492,1.4248921350242931,21.545237501039747,49152000.0,"(4.0, 1.0, 0.065)",0.0013065928247326664,0.8,-0.2,4.216737167041099,50.0,8.407900113783446,0.00019371047862898336
37,"(4.0, 1.0, 0.096)",3.3732003974041955,2.70695396022137,4.624981637538424,7.759733048091064,1.9540056149529703,78.52086491562197,49152000.0,"(4.0, 1.0, 0.096)",0.001204637264695274,0.4,0.3,0.054494653958054154,0.0,3.3732003974041955,0.00019371047862898336
38,"(4.0, 1.0, 0.141)",1.3130548071077943,1.0299844015130306,2.046709931278583,14.256123879359674,2.622571637133296,194.2644019575086,49152000.0,"(4.0, 1.0, 0.141)",0.0019536250932751242,0.2,1.5,9.410150836399168e-07,0.0,1.3130548071077943,0.00019371047862898336
39,"(4.0, 1.0, 0.208)",0.5087602255392322,0.3928471492849268,1.072948241280674,29.762234755338604,2.8385362199013486,288.27829136802205,49152000.0,"(4.0, 1.0, 0.208)",0.002639945948828982,0.1,5.2,1.3483724356017776e-19,50.0,0.46704743641201035,0.00019371047862898336
40,"(4.0, 1.0, 0.306)",0.1890020941420016,0.1441381221324416,0.3244309283897811,19.514537816244182,2.090460101918661,226.52702070455896,49152000.0,"(4.0, 1.0, 0.306)",0.0027134093382323865,0.1,8.5,1.095162347769705e-21,100.0,0.16943370557436382,0.00019371047862898336
41,"(4.0, 1.0, 0.45)",0.0807762767034303,0.0672680824415475,0.168374603106445,20.71077816558299,0.822644368258013,273.0215189821095,49152000.0,"(4.0, 1.0, 0.45)",0.0010711568615610068,0.2,8.4,2.107842033267063e-10,50.0,0.07621754436165006,0.00019371047862898336
